Product_ID,Product_Name,Category,Sector,Unit,Purchase_Price,Selling_Price,Current_Stock,Minimum_Stock,Maximum_Stock,Reorder_Level,Status,Description,Supplier_ID,Lead_Time_Days,Record_Type,Sale_ID,Business_ID,Date,Customer_ID,Quantity,Discount_Percent,Total_Amount,Payment_Mode,Payment_Status,Credit_Amount,Notes,Expense_ID,Amount,Is_Fixed,Customer_Name,Business_Name,Contact_Number,Email,City,Customer_Type,Registration_Date,Customer_Rating,Outstanding_Amount,Vendor_ID,Vendor_Name,Material_Type,Total_Ordered_Amount,Total_Paid_Amount,Outstanding_Balance,Next_Payment_Date,Credit_Days_Allowed,Loan_ID,Loan_Provider,Principal_Amount,Interest_Rate,Tenure_Months,Monthly_EMI,Outstanding_Principal,Start_Date,Next_Due_Date,Loan_Type
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0102,BUS001,2026-06-09,CUST017,6.0,0.0,₹ 78,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 95,,,,,,,,,Sale,SALE0103,BUS001,2026-06-09,CUST007,4.0,10.0,₹ 342,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 377,,,,,,,,,Sale,SALE0104,BUS001,2026-06-09,CUST008,11.0,0.0,₹ 4147,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2106,,,,,,,,,Sale,SALE0105,BUS001,2026-06-09,CUST030,1.0,0.0,₹ 2106,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 31,,,,,,,,,Sale,SALE0106,BUS001,2026-06-09,CUST022,4.0,0.0,₹ 124,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 95,,,,,,,,,Sale,SALE0107,BUS001,2026-06-09,CUST006,5.0,0.0,₹ 475,Credit,Pending,₹ 475,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 95,,,,,,,,,Sale,SALE0108,BUS001,2026-06-10,CUST016,2.0,0.0,₹ 190,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 377,,,,,,,,,Sale,SALE0109,BUS001,2026-06-10,CUST007,7.0,0.0,₹ 2639,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0110,BUS001,2026-06-10,CUST006,5.0,0.0,₹ 65,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 61,,,,,,,,,Sale,SALE0111,BUS001,2026-06-10,CUST037,5.0,0.0,₹ 305,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD011,,,,,,₹ 199,,,,,,,,,Sale,SALE0112,BUS001,2026-06-10,CUST022,2.0,0.0,₹ 398,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 9,,,,,,,,,Sale,SALE0113,BUS001,2026-06-10,CUST039,45.0,0.0,₹ 405,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD011,,,,,,₹ 199,,,,,,,,,Sale,SALE0114,BUS001,2026-06-10,CUST039,5.0,0.0,₹ 995,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 61,,,,,,,,,Sale,SALE0115,BUS001,2026-06-10,CUST036,5.0,0.0,₹ 305,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 678,,,,,,,,,Sale,SALE0116,BUS001,2026-06-10,CUST010,1.0,0.0,₹ 678,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0117,BUS001,2026-06-10,CUST008,9.0,0.0,₹ 117,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0118,BUS001,2026-06-10,CUST011,3.0,0.0,₹ 39,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 61,,,,,,,,,Sale,SALE0119,BUS001,2026-06-10,CUST023,10.0,0.0,₹ 610,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 678,,,,,,,,,Sale,SALE0120,BUS001,2026-06-10,CUST034,4.0,0.0,₹ 2712,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD011,,,,,,₹ 199,,,,,,,,,Sale,SALE0121,BUS001,2026-06-10,CUST039,2.0,0.0,₹ 398,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 162,,,,,,,,,Sale,SALE0122,BUS001,2026-06-10,CUST006,10.0,0.0,₹ 1620,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0123,BUS001,2026-06-10,CUST035,10.0,0.0,₹ 130,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 162,,,,,,,,,Sale,SALE0124,BUS001,2026-06-10,CUST008,7.0,0.0,₹ 1134,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 95,,,,,,,,,Sale,SALE0125,BUS001,2026-06-10,CUST039,3.0,0.0,₹ 285,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 678,,,,,,,,,Sale,SALE0126,BUS001,2026-06-10,CUST013,5.0,0.0,₹ 3390,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 377,,,,,,,,,Sale,SALE0127,BUS001,2026-06-11,CUST003,7.0,0.0,₹ 2639,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 9,,,,,,,,,Sale,SALE0128,BUS001,2026-06-11,CUST017,12.0,0.0,₹ 108,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 678,,,,,,,,,Sale,SALE0129,BUS001,2026-06-11,CUST017,5.0,0.0,₹ 3390,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 678,,,,,,,,,Sale,SALE0130,BUS001,2026-06-11,CUST021,4.0,0.0,₹ 2712,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 9,,,,,,,,,Sale,SALE0131,BUS001,2026-06-11,CUST040,50.0,0.0,₹ 450,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD012,,,,,,₹ 316,,,,,,,,,Sale,SALE0132,BUS001,2026-06-11,CUST019,5.0,0.0,₹ 1580,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 162,,,,,,,,,Sale,SALE0133,BUS001,2026-06-11,CUST012,2.0,0.0,₹ 324,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 9,,,,,,,,,Sale,SALE0134,BUS001,2026-06-11,CUST030,46.0,0.0,₹ 414,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD010,,,,,,₹ 440,,,,,,,,,Sale,SALE0135,BUS001,2026-06-11,CUST024,4.0,0.0,₹ 1760,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD011,,,,,,₹ 199,,,,,,,,,Sale,SALE0136,BUS001,2026-06-11,CUST025,5.0,0.0,₹ 995,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 377,,,,,,,,,Sale,SALE0137,BUS001,2026-06-11,CUST004,11.0,0.0,₹ 4147,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 9,,,,,,,,,Sale,SALE0138,BUS001,2026-06-11,CUST038,36.0,0.0,₹ 324,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD012,,,,,,₹ 316,,,,,,,,,Sale,SALE0139,BUS001,2026-06-11,CUST026,5.0,0.0,₹ 1580,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD010,,,,,,₹ 440,,,,,,,,,Sale,SALE0140,BUS001,2026-06-12,CUST003,4.0,0.0,₹ 1760,Credit,Pending,₹ 1760,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 61,,,,,,,,,Sale,SALE0141,BUS001,2026-06-12,CUST022,7.0,0.0,₹ 427,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 9,,,,,,,,,Sale,SALE0142,BUS001,2026-06-12,CUST028,34.0,10.0,₹ 275,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 377,,,,,,,,,Sale,SALE0143,BUS001,2026-06-12,CUST019,8.0,0.0,₹ 3016,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 9,,,,,,,,,Sale,SALE0144,BUS001,2026-06-12,CUST007,11.0,0.0,₹ 99,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD011,,,,,,₹ 199,,,,,,,,,Sale,SALE0145,BUS001,2026-06-12,CUST005,4.0,0.0,₹ 796,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0146,BUS001,2026-06-12,CUST005,5.0,0.0,₹ 65,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD010,,,,,,₹ 440,,,,,,,,,Sale,SALE0147,BUS001,2026-06-12,CUST034,5.0,5.0,₹ 2090,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 162,,,,,,,,,Sale,SALE0148,BUS001,2026-06-12,CUST022,3.0,10.0,₹ 437,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 61,,,,,,,,,Sale,SALE0149,BUS001,2026-06-12,CUST038,6.0,0.0,₹ 366,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2106,,,,,,,,,Sale,SALE0150,BUS001,2026-06-12,CUST033,3.0,0.0,₹ 6318,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 678,,,,,,,,,Sale,SALE0151,BUS001,2026-06-12,CUST027,3.0,0.0,₹ 2034,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 95,,,,,,,,,Sale,SALE0152,BUS001,2026-06-12,CUST002,5.0,0.0,₹ 475,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0153,BUS001,2026-06-12,CUST032,8.0,5.0,₹ 98,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0154,BUS001,2026-06-12,CUST029,7.0,0.0,₹ 91,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 678,,,,,,,,,Sale,SALE0155,BUS001,2026-06-12,CUST029,1.0,0.0,₹ 678,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 9,,,,,,,,,Sale,SALE0156,BUS001,2026-06-12,CUST032,40.0,0.0,₹ 360,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 95,,,,,,,,,Sale,SALE0157,BUS001,2026-06-12,CUST022,1.0,0.0,₹ 95,Credit,Pending,₹ 95,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2106,,,,,,,,,Sale,SALE0158,BUS001,2026-06-12,CUST013,4.0,10.0,₹ 7581,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 9,,,,,,,,,Sale,SALE0159,BUS001,2026-06-12,CUST027,21.0,0.0,₹ 189,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 377,,,,,,,,,Sale,SALE0160,BUS001,2026-06-13,CUST035,9.0,0.0,₹ 3393,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 377,,,,,,,,,Sale,SALE0161,BUS001,2026-06-13,CUST020,5.0,0.0,₹ 1885,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 377,,,,,,,,,Sale,SALE0162,BUS001,2026-06-13,CUST015,8.0,10.0,₹ 2714,Credit,Pending,₹ 2714,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD011,,,,,,₹ 199,,,,,,,,,Sale,SALE0163,BUS001,2026-06-13,CUST002,5.0,0.0,₹ 995,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD011,,,,,,₹ 199,,,,,,,,,Sale,SALE0164,BUS001,2026-06-13,CUST039,3.0,0.0,₹ 597,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 9,,,,,,,,,Sale,SALE0165,BUS001,2026-06-13,CUST003,31.0,0.0,₹ 279,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD012,,,,,,₹ 316,,,,,,,,,Sale,SALE0166,BUS001,2026-06-13,CUST016,1.0,0.0,₹ 316,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 95,,,,,,,,,Sale,SALE0167,BUS001,2026-06-13,CUST040,1.0,0.0,₹ 95,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 31,,,,,,,,,Sale,SALE0168,BUS001,2026-06-13,CUST027,4.0,5.0,₹ 117,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 31,,,,,,,,,Sale,SALE0169,BUS001,2026-06-13,CUST038,2.0,0.0,₹ 62,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 162,,,,,,,,,Sale,SALE0170,BUS001,2026-06-13,CUST039,2.0,0.0,₹ 324,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 162,,,,,,,,,Sale,SALE0171,BUS001,2026-06-13,CUST023,9.0,0.0,₹ 1458,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD011,,,,,,₹ 199,,,,,,,,,Sale,SALE0172,BUS001,2026-06-13,CUST015,5.0,0.0,₹ 995,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 61,,,,,,,,,Sale,SALE0173,BUS001,2026-06-13,CUST026,3.0,0.0,₹ 183,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 61,,,,,,,,,Sale,SALE0174,BUS001,2026-06-14,CUST028,8.0,0.0,₹ 488,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0175,BUS001,2026-06-14,CUST004,4.0,0.0,₹ 52,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 31,,,,,,,,,Sale,SALE0176,BUS001,2026-06-14,CUST035,1.0,0.0,₹ 31,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0177,BUS001,2026-06-14,CUST013,2.0,0.0,₹ 26,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 162,,,,,,,,,Sale,SALE0178,BUS001,2026-06-14,CUST007,5.0,0.0,₹ 810,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 9,,,,,,,,,Sale,SALE0179,BUS001,2026-06-14,CUST005,40.0,0.0,₹ 360,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 9,,,,,,,,,Sale,SALE0180,BUS001,2026-06-14,CUST003,35.0,0.0,₹ 315,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0181,BUS001,2026-06-14,CUST025,4.0,0.0,₹ 52,Credit,Pending,₹ 52,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 9,,,,,,,,,Sale,SALE0182,BUS001,2026-06-14,CUST015,10.0,10.0,₹ 81,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 61,,,,,,,,,Sale,SALE0183,BUS001,2026-06-14,CUST021,7.0,0.0,₹ 427,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD011,,,,,,₹ 199,,,,,,,,,Sale,SALE0184,BUS001,2026-06-14,CUST013,3.0,0.0,₹ 597,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD010,,,,,,₹ 440,,,,,,,,,Sale,SALE0185,BUS001,2026-06-14,CUST017,2.0,0.0,₹ 880,Credit,Pending,₹ 880,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0186,BUS001,2026-06-14,CUST012,8.0,10.0,₹ 93,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2106,,,,,,,,,Sale,SALE0187,BUS001,2026-06-14,CUST004,4.0,5.0,₹ 8002,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 162,,,,,,,,,Sale,SALE0188,BUS001,2026-06-14,CUST002,4.0,10.0,₹ 583,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0189,BUS001,2026-06-14,CUST004,10.0,0.0,₹ 130,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0190,BUS001,2026-06-14,CUST028,5.0,0.0,₹ 65,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0191,BUS001,2026-06-14,CUST021,7.0,0.0,₹ 91,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 377,,,,,,,,,Sale,SALE0192,BUS001,2026-06-15,CUST038,7.0,0.0,₹ 2639,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 61,,,,,,,,,Sale,SALE0193,BUS001,2026-06-15,CUST022,10.0,0.0,₹ 610,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 377,,,,,,,,,Sale,SALE0194,BUS001,2026-06-15,CUST008,12.0,0.0,₹ 4524,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 61,,,,,,,,,Sale,SALE0195,BUS001,2026-06-15,CUST040,10.0,0.0,₹ 610,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 678,,,,,,,,,Sale,SALE0196,BUS001,2026-06-15,CUST034,4.0,10.0,₹ 2440,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 31,,,,,,,,,Sale,SALE0197,BUS001,2026-06-15,CUST030,1.0,5.0,₹ 29,Credit,Pending,₹ 29,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 9,,,,,,,,,Sale,SALE0198,BUS001,2026-06-15,CUST025,43.0,0.0,₹ 387,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2106,,,,,,,,,Sale,SALE0199,BUS001,2026-06-15,CUST009,1.0,0.0,₹ 2106,Credit,Pending,₹ 2106,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2106,,,,,,,,,Sale,SALE0200,BUS001,2026-06-15,CUST019,3.0,0.0,₹ 6318,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2106,,,,,,,,,Sale,SALE0201,BUS001,2026-06-15,CUST005,4.0,0.0,₹ 8424,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 678,,,,,,,,,Sale,SALE0202,BUS001,2026-06-15,CUST006,3.0,0.0,₹ 2034,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 61,,,,,,,,,Sale,SALE0203,BUS001,2026-06-15,CUST035,10.0,5.0,₹ 579,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0204,BUS001,2026-06-16,CUST014,8.0,0.0,₹ 104,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 9,,,,,,,,,Sale,SALE0205,BUS001,2026-06-16,CUST033,23.0,0.0,₹ 207,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 162,,,,,,,,,Sale,SALE0206,BUS001,2026-06-16,CUST024,8.0,0.0,₹ 1296,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 31,,,,,,,,,Sale,SALE0207,BUS001,2026-06-16,CUST029,5.0,0.0,₹ 155,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 162,,,,,,,,,Sale,SALE0208,BUS001,2026-06-16,CUST016,3.0,0.0,₹ 486,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 162,,,,,,,,,Sale,SALE0209,BUS001,2026-06-16,CUST005,3.0,0.0,₹ 486,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 678,,,,,,,,,Sale,SALE0210,BUS001,2026-06-16,CUST035,3.0,0.0,₹ 2034,Credit,Pending,₹ 2034,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2106,,,,,,,,,Sale,SALE0211,BUS001,2026-06-16,CUST034,4.0,0.0,₹ 8424,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 9,,,,,,,,,Sale,SALE0212,BUS001,2026-06-16,CUST020,48.0,0.0,₹ 432,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 162,,,,,,,,,Sale,SALE0213,BUS001,2026-06-16,CUST019,6.0,5.0,₹ 923,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 95,,,,,,,,,Sale,SALE0214,BUS001,2026-06-16,CUST027,2.0,0.0,₹ 190,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 162,,,,,,,,,Sale,SALE0215,BUS001,2026-06-16,CUST023,8.0,5.0,₹ 1231,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 95,,,,,,,,,Sale,SALE0216,BUS001,2026-06-16,CUST036,1.0,0.0,₹ 95,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 95,,,,,,,,,Sale,SALE0217,BUS001,2026-06-16,CUST027,2.0,0.0,₹ 190,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 377,,,,,,,,,Sale,SALE0218,BUS001,2026-06-16,CUST035,8.0,10.0,₹ 2714,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 13,,,,,,,,,Sale,SALE0219,BUS001,2026-06-16,CUST001,9.0,0.0,₹ 117,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 95,,,,,,,,,Sale,SALE0220,BUS001,2026-06-16,CUST001,4.0,10.0,₹ 342,Credit,Pending,₹ 342,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 678,,,,,,,,,Sale,SALE0221,BUS001,2026-06-16,CUST031,1.0,0.0,₹ 678,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
